date,naq_open,naq_high,naq_low,naq_close,naq_volume,sp500_open,sp500_high,sp500_low,sp500_close,sp500_volume,phlx_open,phlx_high,phlx_low,phlx_close
2015-04-06,4855.93994140625,4929.6201171875,4852.91015625,4917.31982421875,1737560000,2064.8701171875,2086.989990234375,2056.52001953125,2080.6201171875,3302970000,681.0900268554688,694.0900268554688,679.3300170898438,692.6799926757812
2015-04-07,4917.5,4948.8798828125,4909.77001953125,4910.22998046875,1572940000,2080.7900390625,2089.81005859375,2076.10009765625,2076.330078125,3065510000,692.1400146484375,698.75,691.6300048828125,692.9400024414062
2015-04-08,4914.14990234375,4956.72021484375,4914.14990234375,4950.81982421875,1714210000,2076.93994140625,2086.68994140625,2073.300048828125,2081.89990234375,3265330000,692.1199951171875,699.1500244140625,691.3800048828125,697.4500122070312
2015-04-09,4950.83984375,4975.93017578125,4928.10986328125,4974.56005859375,1729750000,2081.2900390625,2093.31005859375,2074.2900390625,2091.179931640625,3172360000,694.5499877929688,706.7999877929688,694.3900146484375,706.1799926757812
2015-04-10,4977.02978515625,4996.080078125,4970.02001953125,4995.97998046875,1494240000,2091.510009765625,2102.610107421875,2091.510009765625,2102.06005859375,3156200000,706.4199829101562,709.1099853515625,705.3800048828125,709.0499877929688
2015-04-13,5001.5498046875,5024.25,4985.9599609375,4988.25,1544190000,2102.030029296875,2107.64990234375,2092.330078125,2092.429931640625,2908420000,710.5700073242188,712.6599731445312,703.7999877929688,704.52001953125
2015-04-14,4988.81982421875,4996.81982421875,4952.009765625,4977.2900390625,1571360000,2092.280029296875,2098.6201171875,2083.239990234375,2095.840087890625,3301270000,704.219970703125,704.8200073242188,695.0800170898438,697.8499755859375
2015-04-15,4992.6201171875,5021.18994140625,4989.240234375,5011.02001953125,1795530000,2097.820068359375,2111.909912109375,2097.820068359375,2106.6298828125,4013760000,702.22998046875,711.3300170898438,702.1400146484375,709.3200073242188
2015-04-16,4999.35986328125,5016.0,4996.0,5007.7900390625,1662850000,2105.9599609375,2111.300048828125,2100.02001953125,2104.989990234375,3434120000,703.719970703125,707.27001953125,702.780029296875,706.0800170898438
2015-04-17,4966.10986328125,4974.08984375,4912.330078125,4931.81005859375,1985190000,2102.580078125,2102.580078125,2072.3701171875,2081.179931640625,3627600000,699.5700073242188,700.22998046875,692.719970703125,696.0900268554688
2015-04-20,4958.06982421875,5000.2001953125,4952.68017578125,4994.60009765625,1646340000,2084.110107421875,2103.93994140625,2084.110107421875,2100.39990234375,3000160000,699.1900024414062,704.8099975585938,699.1799926757812,702.2899780273438
2015-04-21,5023.9599609375,5028.22021484375,5009.509765625,5014.10009765625,1721260000,2102.820068359375,2109.639892578125,2094.3798828125,2097.2900390625,3243410000,710.5599975585938,711.6900024414062,704.239990234375,707.1199951171875
2015-04-22,5026.56982421875,5040.64990234375,4992.6201171875,5035.169921875,1696380000,2098.27001953125,2109.97998046875,2091.050048828125,2107.9599609375,3348480000,712.2000122070312,717.1500244140625,705.9299926757812,716.8200073242188
2015-04-23,5020.22021484375,5073.08984375,5019.2900390625,5056.06005859375,1858620000,2107.2099609375,2120.489990234375,2103.18994140625,2112.929931640625,3636670000,702.1300048828125,708.510009765625,700.6199951171875,705.4600219726562
2015-04-24,5096.33984375,5100.3701171875,5081.2099609375,5092.080078125,1895150000,2112.800048828125,2120.919921875,2112.800048828125,2117.68994140625,3375780000,704.239990234375,704.239990234375,689.5700073242188,693.72998046875
2015-04-27,5104.35986328125,5119.830078125,5053.5400390625,5060.25,2172470000,2119.2900390625,2125.919921875,2107.0400390625,2108.919921875,3438750000,694.780029296875,703.1599731445312,693.780029296875,696.1099853515625
2015-04-28,5063.259765625,5075.2998046875,5006.27978515625,5055.419921875,2032500000,2108.35009765625,2116.0400390625,2094.889892578125,2114.760009765625,3546270000,696.3099975585938,697.5499877929688,686.530029296875,696.239990234375
2015-04-29,5028.4501953125,5053.83984375,4999.830078125,5023.64013671875,1871300000,2112.489990234375,2113.64990234375,2097.409912109375,2106.85009765625,4074970000,690.5700073242188,694.5900268554688,685.1099853515625,692.1900024414062
2015-04-30,4996.990234375,5015.9599609375,4921.5498046875,4941.419921875,2269290000,2105.52001953125,2105.52001953125,2077.590087890625,2085.510009765625,4509680000,690.510009765625,693.6799926757812,682.1400146484375,686.2899780273438
2015-05-01,4966.31982421875,5005.39013671875,4962.740234375,5005.39013671875,1854400000,2087.3798828125,2108.409912109375,2087.3798828125,2108.2900390625,3379390000,692.0700073242188,707.0800170898438,691.9199829101562,705.5
2015-05-04,5018.35009765625,5043.6201171875,5013.02001953125,5016.93017578125,1668200000,2110.22998046875,2120.949951171875,2110.22998046875,2114.489990234375,3091580000,706.489990234375,708.5999755859375,701.9400024414062,704.030029296875
2015-05-05,5000.2001953125,5008.27001953125,4934.33984375,4939.330078125,2069490000,2112.6298828125,2115.239990234375,2088.4599609375,2089.4599609375,3793950000,699.260009765625,699.9400024414062,687.739990234375,688.4000244140625
2015-05-06,4956.7001953125,4965.10009765625,4888.169921875,4919.64013671875,2144620000,2091.260009765625,2098.419921875,2067.929931640625,2080.14990234375,3792210000,690.9000244140625,693.7100219726562,682.6900024414062,687.4500122070312
2015-05-07,4917.75,4957.1201171875,4914.52978515625,4945.5400390625,2042960000,2079.9599609375,2092.89990234375,2074.989990234375,2088.0,3676640000,690.3099975585938,696.27001953125,690.22998046875,695.2000122070312
2015-05-08,4991.6298828125,5014.330078125,4989.259765625,5003.5498046875,1978760000,2092.1298828125,2117.659912109375,2092.1298828125,2116.10009765625,3399440000,698.989990234375,704.8900146484375,698.52001953125,702.1300048828125
2015-05-11,5003.259765625,5017.3798828125,4992.02001953125,4993.56982421875,1731390000,2115.56005859375,2117.68994140625,2104.580078125,2105.330078125,2992670000,700.989990234375,704.8699951171875,699.3900146484375,702.3099975585938
2015-05-12,4966.43994140625,4995.5,4931.60009765625,4976.18994140625,1705870000,2102.8701171875,2105.06005859375,2085.570068359375,2099.1201171875,3139520000,699.2000122070312,700.1699829101562,692.760009765625,696.1799926757812
2015-05-13,4991.419921875,5012.97021484375,4977.490234375,4981.68994140625,1672260000,2099.6201171875,2110.18994140625,2096.0400390625,2098.47998046875,3374260000,698.4000244140625,705.0999755859375,698.1500244140625,700.1300048828125
2015-05-14,5016.68017578125,5051.72021484375,4999.64990234375,5050.7998046875,1741970000,2100.429931640625,2121.449951171875,2100.429931640625,2121.10009765625,3225740000,705.2000122070312,711.0700073242188,702.1400146484375,708.3200073242188
2015-05-15,5059.14990234375,5062.64990234375,5034.83984375,5048.2900390625,1667260000,2122.070068359375,2123.889892578125,2116.81005859375,2122.72998046875,3092080000,710.0399780273438,712.47998046875,706.25,709.52001953125
2015-05-18,5040.919921875,5084.5,5037.5400390625,5078.43994140625,1643870000,2121.300048828125,2131.780029296875,2120.010009765625,2129.199951171875,2888190000,710.8499755859375,716.9400024414062,708.6300048828125,716.5399780273438
2015-05-19,5080.43994140625,5087.35009765625,5062.7998046875,5070.02978515625,1750980000,2129.449951171875,2133.02001953125,2124.5,2127.830078125,3296030000,718.1799926757812,721.22998046875,711.02001953125,713.3900146484375
2015-05-20,5072.43994140625,5097.52001953125,5050.2099609375,5071.740234375,1786830000,2127.7900390625,2134.719970703125,2122.590087890625,2125.85009765625,3025880000,714.22998046875,720.219970703125,712.010009765625,714.47998046875
2015-05-21,5065.93994140625,5098.22998046875,5062.509765625,5090.7900390625,1683670000,2125.550048828125,2134.280029296875,2122.949951171875,2130.820068359375,3070460000,714.260009765625,719.739990234375,710.9199829101562,718.4400024414062
2015-05-22,5085.39013671875,5103.83984375,5085.18994140625,5089.35986328125,1544920000,2130.360107421875,2132.14990234375,2126.06005859375,2126.06005859375,2571860000,718.2000122070312,722.8099975585938,718.2000122070312,720.2000122070312
2015-05-26,5076.91015625,5081.169921875,5016.740234375,5032.75,1731950000,2125.340087890625,2125.340087890625,2099.179931640625,2104.199951171875,3342130000,718.6300048828125,719.5399780273438,711.3900146484375,714.75
2015-05-27,5047.85986328125,5111.5400390625,5039.3701171875,5106.58984375,1809550000,2105.1298828125,2126.219970703125,2105.1298828125,2123.47998046875,3127960000,716.9600219726562,744.77001953125,716.3400268554688,742.3499755859375
2015-05-28,5096.33984375,5106.64990234375,5080.25,5097.97998046875,1741420000,2122.27001953125,2122.27001953125,2112.860107421875,2120.7900390625,2980350000,743.8699951171875,746.9500122070312,738.3300170898438,743.27001953125
2015-05-29,5093.10009765625,5099.39990234375,5057.58984375,5070.02978515625,2024170000,2120.659912109375,2120.659912109375,2104.889892578125,2107.389892578125,3927390000,746.0499877929688,749.22998046875,742.5499877929688,745.4099731445312
2015-06-01,5094.93994140625,5099.009765625,5045.669921875,5082.93017578125,1902120000,2108.639892578125,2119.14990234375,2102.5400390625,2111.72998046875,3011710000,748.8400268554688,751.2100219726562,742.030029296875,746.0800170898438
2015-06-02,5063.47021484375,5100.02001953125,5047.35009765625,5076.52001953125,1729750000,2110.409912109375,2117.590087890625,2099.139892578125,2109.60009765625,3049350000,743.4099731445312,743.4099731445312,736.8599853515625,737.280029296875
2015-06-03,5098.47998046875,5114.60009765625,5084.990234375,5099.22998046875,1852680000,2110.639892578125,2121.919921875,2109.610107421875,2114.070068359375,3099980000,741.6599731445312,742.02001953125,732.260009765625,732.7000122070312
2015-06-04,5078.22021484375,5101.10986328125,5046.2900390625,5059.1201171875,1813960000,2112.35009765625,2112.889892578125,2093.22998046875,2095.840087890625,3200050000,729.3300170898438,732.1199951171875,724.0599975585938,725.8099975585938
2015-06-05,5057.0400390625,5074.97998046875,5025.52001953125,5068.4599609375,1842890000,2095.090087890625,2100.989990234375,2085.669921875,2092.830078125,3243690000,724.8900146484375,728.1199951171875,719.510009765625,726.2899780273438
2015-06-08,5066.64990234375,5069.0,5014.06005859375,5021.6298828125,1712210000,2092.340087890625,2093.010009765625,2079.110107421875,2079.280029296875,2917150000,725.9600219726562,726.1300048828125,710.7000122070312,712.3699951171875
2015-06-09,5013.1298828125,5027.02001953125,4974.6201171875,5013.8701171875,1754340000,2079.070068359375,2085.6201171875,2072.139892578125,2080.14990234375,3034580000,712.1400146484375,713.8400268554688,704.8300170898438,711.5999755859375
2015-06-10,5029.41015625,5086.66015625,5024.169921875,5076.68994140625,1792980000,2081.1201171875,2108.5,2081.1201171875,2105.199951171875,3414320000,715.3599853515625,723.2999877929688,714.8800048828125,720.9400024414062
2015-06-11,5088.259765625,5101.39013671875,5075.0498046875,5082.509765625,1623950000,2106.239990234375,2115.02001953125,2106.239990234375,2108.860107421875,3128600000,722.030029296875,724.3400268554688,719.8800048828125,720.530029296875
2015-06-12,5060.240234375,5067.9599609375,5043.240234375,5051.10009765625,1428900000,2107.429931640625,2107.429931640625,2091.330078125,2094.110107421875,2719400000,716.1699829101562,718.1300048828125,713.1099853515625,714.1300048828125
2015-06-15,5011.7900390625,5035.3701171875,4985.93994140625,5029.97021484375,1790280000,2091.340087890625,2091.340087890625,2072.489990234375,2084.429931640625,3061570000,706.75,713.1699829101562,703.1300048828125,712.6300048828125
2015-06-16,5023.580078125,5063.06005859375,5022.56005859375,5055.5498046875,1654820000,2084.260009765625,2097.39990234375,2082.10009765625,2096.2900390625,2919900000,710.97998046875,716.4199829101562,709.5700073242188,715.0700073242188
2015-06-17,5067.68017578125,5080.10986328125,5042.25,5064.8798828125,1712820000,2097.39990234375,2106.7900390625,2088.860107421875,2100.43994140625,3222240000,716.0800170898438,717.97998046875,712.0599975585938,715.1900024414062
2015-06-18,5082.06005859375,5143.31982421875,5082.02978515625,5132.9501953125,1877920000,2101.580078125,2126.64990234375,2101.580078125,2121.239990234375,3520360000,717.6400146484375,728.5700073242188,717.5700073242188,725.5999755859375
2015-06-19,5139.77001953125,5140.169921875,5113.93994140625,5117.0,2468310000,2121.06005859375,2121.639892578125,2109.449951171875,2109.989990234375,4449810000,727.5399780273438,728.239990234375,719.22998046875,723.3699951171875
2015-06-22,5147.8701171875,5162.1298828125,5142.77978515625,5153.97021484375,1619970000,2112.5,2129.8701171875,2112.5,2122.85009765625,3030020000,728.0800170898438,729.5900268554688,724.1300048828125,728.219970703125
2015-06-23,5161.68017578125,5163.41015625,5139.330078125,5160.08984375,1613540000,2123.159912109375,2128.030029296875,2119.889892578125,2124.199951171875,3091190000,730.0900268554688,730.5700073242188,721.760009765625,723.8800048828125
2015-06-24,5151.3798828125,5164.35986328125,5121.64013671875,5122.41015625,1628800000,2123.64990234375,2125.10009765625,2108.580078125,2108.580078125,3102480000,722.7999877929688,724.75,716.4099731445312,716.489990234375
2015-06-25,5139.47998046875,5141.7099609375,5102.16015625,5112.18994140625,1614760000,2109.9599609375,2116.0400390625,2101.780029296875,2102.31005859375,3214610000,718.9500122070312,720.780029296875,714.0900268554688,715.8300170898438
2015-06-26,5113.259765625,5121.47021484375,5060.81982421875,5080.509765625,3843810000,2102.6201171875,2108.919921875,2095.3798828125,2101.489990234375,5025470000,708.1400146484375,708.8200073242188,695.3699951171875,698.3599853515625
2015-06-29,5021.2099609375,5051.009765625,4956.22998046875,4958.47021484375,2025580000,2098.6298828125,2098.6298828125,2056.639892578125,2057.639892578125,3678960000,684.97998046875,692.989990234375,677.5,678.0700073242188
2015-06-30,5000.14990234375,5008.759765625,4968.259765625,4986.8701171875,2034430000,2061.18994140625,2074.280029296875,2056.320068359375,2063.110107421875,4078540000,683.5900268554688,685.719970703125,677.260009765625,680.5399780273438
2015-07-01,5029.0498046875,5038.5498046875,4994.4599609375,5013.1201171875,1814560000,2067.0,2082.780029296875,2067.0,2077.419921875,3727260000,687.6199951171875,690.8699951171875,680.5399780273438,682.1300048828125
2015-07-02,5024.2998046875,5027.47021484375,4990.740234375,5009.2099609375,1490810000,2078.030029296875,2085.06005859375,2071.02001953125,2076.780029296875,2996540000,683.5800170898438,687.239990234375,682.1699829101562,685.510009765625
